2026-06-06 11:04:52,067 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:05:13,310 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:05:34,862 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:05:56,029 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:06:17,272 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:06:38,088 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:06:59,219 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:07:20,543 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:07:42,048 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:08:03,520 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:08:24,599 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:08:45,709 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:09:06,808 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:09:28,286 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:09:50,161 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:10:11,332 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:10:32,833 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:10:54,129 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:11:15,737 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:11:37,230 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:11:58,693 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:12:19,793 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:12:40,964 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:13:02,224 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:13:23,540 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:13:44,924 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:14:06,077 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:14:27,239 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:14:48,554 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:15:09,749 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:15:31,847 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:15:53,035 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:16:14,069 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:16:35,129 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:16:56,301 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:17:17,614 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:17:38,963 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:18:00,390 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:18:21,390 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:18:42,336 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:19:03,318 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:19:24,693 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:19:46,164 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:20:07,583 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:20:28,639 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:20:50,051 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:21:12,011 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:21:33,475 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:21:55,005 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:22:16,489 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:22:37,501 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:22:58,459 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:23:19,600 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:23:41,100 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:24:02,198 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:24:23,475 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:24:44,109 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:25:04,911 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:25:26,166 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:25:47,910 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:26:09,152 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:26:29,982 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:26:50,976 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:27:12,206 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:27:33,630 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:27:54,863 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:28:16,021 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:28:36,881 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:28:57,921 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:29:19,302 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:29:41,194 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:30:02,380 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:30:23,764 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:30:45,305 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:31:06,427 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:31:28,801 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:31:50,119 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:32:11,317 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:32:32,223 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:32:53,411 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:33:14,866 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:33:36,536 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:33:57,947 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:34:19,037 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:34:39,872 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:35:00,980 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:35:22,177 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:35:43,733 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:36:05,117 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:36:25,990 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:36:47,115 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:37:08,411 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:37:31,732 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:37:52,693 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:38:13,702 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:38:34,069 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:38:54,486 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:39:15,112 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:39:35,972 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:39:56,716 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:40:17,158 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:40:37,828 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:40:58,991 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:41:20,671 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:41:41,535 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:42:02,346 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:42:22,907 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:42:43,486 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:43:04,187 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:43:24,840 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:43:45,749 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:44:06,356 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:44:27,035 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:44:47,548 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:45:08,064 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:45:29,060 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:45:49,903 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:46:10,811 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:46:31,363 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:46:52,023 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:47:12,455 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:47:33,114 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:47:53,836 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:48:14,662 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:48:35,058 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:48:55,560 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:49:16,316 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:49:37,254 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:49:58,198 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:50:19,123 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:50:40,034 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:51:00,470 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:51:21,893 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:51:42,540 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:52:03,203 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:52:24,023 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:52:45,837 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:53:08,214 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:53:30,594 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:53:52,746 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:54:14,779 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:54:36,880 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:54:58,652 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:55:20,798 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:55:43,159 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:56:05,850 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:56:27,508 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:56:49,666 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:57:11,489 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:57:33,761 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:57:56,341 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:58:18,472 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:58:40,641 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:59:02,837 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:59:25,179 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 11:59:48,085 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:00:10,634 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:00:33,684 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:00:55,674 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:01:18,949 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:01:41,063 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:02:03,158 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:02:25,177 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:02:47,447 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:03:09,744 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:03:31,960 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:03:54,074 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:04:16,138 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:04:37,973 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:05:00,490 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:05:22,467 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:05:45,113 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:06:07,479 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:06:29,380 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:06:51,879 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:07:13,973 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:07:36,180 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:08:00,928 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:08:24,569 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:08:46,711 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:09:07,554 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:09:28,507 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:09:49,620 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:10:10,647 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:10:31,331 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:10:52,386 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:11:13,364 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:11:34,205 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:11:54,993 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:12:15,537 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:12:36,243 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:12:57,567 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:13:18,216 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:13:39,063 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:13:59,676 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:14:20,377 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:14:41,379 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:15:02,097 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:15:23,153 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:15:44,187 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:16:05,098 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:16:25,588 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:16:46,039 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:17:06,595 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:17:27,321 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:17:48,066 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:18:09,502 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:18:30,112 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:18:50,794 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:19:11,325 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:19:32,002 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:19:52,800 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:20:13,568 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:20:34,048 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:20:54,904 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:21:15,807 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:21:36,736 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:21:57,849 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:22:18,491 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:22:38,791 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:22:59,369 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:23:20,197 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:23:40,871 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:24:01,534 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:24:22,387 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:24:42,989 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:25:03,557 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:25:24,819 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:25:45,945 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:26:07,459 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:26:28,366 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:26:49,210 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:27:10,245 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:27:31,091 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:27:51,921 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:28:12,982 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
2026-06-06 12:28:33,519 - WARNING - CRITICAL THREAT | WMIRegistrationService.exe | PID 6360 | Score 90.0
